"nurseryid"	"X1.Butanol"	"X1.Butanol..2.methyl."	"X1.Butanol..2.methyl...acetate"	"X1.Dodecanol"	"X1.Heptanol"	"X1.Hexanol"	"X1.Hexanol..2.ethyl."	"X1.Octanol"	"X1.Octen.3.ol"	"X1.Octen.3.one"	"X1.Pentanol"	"X1.Penten.3.one"	"X1.Penten.3.one..2.methyl."	"X1.Propanol"	"X1.Propanol..2.methyl."	"X1.3.Dioxolane..2.4.5.trimethyl."	"X1.3.6.10.Dodecatetraene..3.7.11.trimethyl"	"X2.Buten.1.one..1..2.6.6.trimethyl.1.3.cyclohexadien.1.yl.."	"X2.Dodecanone"	"X2.Heptanone"	"X2.Heptenal"	"X2.Hexen.1.ol..acetate...Z.."	"X2.Hexenal"	"X2.Octenal...E.."	"X2.Pentenal...E.."	"X2.Propenal"	"X2.2.7.7.Tetramethyloctane"	"X2.4.Heptadienal...E.E.."	"X2.4.Hexadienal.294"	"X2.4.Hexadienal.430"	"X3.Hexen.1.ol..acetate"	"X3.Hexenal"	"X3.Methyl.3.buten.1.ol..acetate"	"X4.Oxohex.2.enal.571"	"X4.Oxohex.2.enal.684"	"X5.Hepten.2.ol..6.methyl."	"X5.Hepten.2.one..6.methyl."	"X5.Hexen.1.ol"	"X5.Hexene.1.ol..acetate"	"X5.9.Undecadien.2.one..6.10.dimethyl"	"à.Farnesene"	"Acetic.acid"	"Acetic.acid..butyl.ester"	"Acetic.acid..hexyl.ester"	"Acetic.acid..methyl.ester"	"Acetic.acid..pentyl.ester"	"Acetone"	"Benzaldehyde"	"Benzene"	"Benzophenone"	"Benzothiazole"	"Butanal"	"Butanal..2.methyl."	"Butane..1.methoxy.2.methyl."	"Butanoic.acid..2.methyl...2.methylbutyl.ester"	"Butanoic.acid..2.methyl...ethyl.ester"	"Butanoic.acid..2.methyl...hexyl.ester"	"Butanoic.acid..2.methyl...methyl.ester"	"Butanoic.acid..2.methyl...pentyl.ester"	"Butanoic.acid..2.methylbutyl.ester"	"Butanoic.acid..2.methylpropyl.ester"	"Butanoic.acid..3.hydroxy...ethyl.ester"	"Butanoic.acid..butyl.ester"	"Butanoic.acid..ethyl.ester"	"Butanoic.acid..hexyl.ester"	"Butanoic.acid..methyl.ester"	"Butanoic.acid..pentyl.ester"	"Butanoic.acid..propyl.ester"	"Butyl.2.methylbutanoate"	"Butyrolactone"	"Cyclopropane..nonyl."	"Decanal"	"Estragole"	"Ethanol"	"Ethyl.Acetate"	"Furan..2.methyl."	"Furan..2.pentyl."	"Furan..tetrahydro.2.2.5.5.tetramethyl."	"Heptanal"	"Heptane..2.2.4.6.6.pentamethyl"	"Hexamethylene.diacrylate"	"Hexanal"	"Hexane..1.methoxy."	"Hexanoic.acid..2.ethyl."	"Hexanoic.acid..butyl.ester"	"Hexanoic.acid..ethyl.ester"	"Hexanoic.acid..hexyl.ester"	"Hexanoic.acid..methyl.ester"	"Hexanoic.acid..propyl.ester"	"Isobutyl.acetate"	"Isopropyl.Alcohol"	"Methylene.chloride"	"n.Propyl.acetate"	"Octanal"	"Octane..2.2.6.trimethyl."	"Pentanal"	"Pentane..1.chloro."	"Pentanoic.acid..ethyl.ester"	"Phenol"	"Propanal"	"Propanoic.acid..2.methyl...butyl.ester"	"Propanoic.acid..2.methyl...ethyl.ester"	"Propanoic.acid..2.methyl...hexyl.ester"	"Propanoic.acid..butyl.ester"	"Propanoic.acid..ethyl.ester"	"Propanoic.acid..hexyl.ester"	"Propanoic.acid..propyl.ester"	"Tetrahydrofuran"	"Toluene"
"8171"	"8.53836642475347"	"6.21539386757668"	"26.2294814547341"	"0"	"0.154845214543272"	"30.942708783636"	"0.313263819312709"	"0.191313375070565"	"0.0101620072523102"	"0.426967049286212"	"0.602103856540557"	"0.68713732091727"	"0.0217321374989193"	"0.110448971911284"	"0.080742344642394"	"0"	"0"	"0.0207391406063257"	"0"	"0"	"0.343434523234347"	"0.125129687174193"	"18.61776167566"	"0.191357239850071"	"0.843841384957305"	"0"	"0"	"0.0134550443224989"	"0.644532541309179"	"0.70017310694869"	"0.0377345176399986"	"20.1499139233167"	"0"	"0"	"0"	"0"	"0.214528014972511"	"0"	"0.620520070997371"	"0.0268617738153967"	"0.930719712959054"	"0"	"71.953110457872"	"104.022879614702"	"0"	"10.9263236991868"	"0"	"0"	"0.0243157094397005"	"0"	"0"	"0"	"0"	"0"	"0"	"0.386821240216247"	"1.62692051447665"	"0"	"0.0091594745380848"	"0.0373632563177997"	"1.29161368987982"	"0"	"6.02060945343213"	"4.84440081982637"	"7.91575101588286"	"0.25516332955291"	"0"	"10.0504718324543"	"0.773528686294354"	"0"	"0"	"0.0502099152201885"	"0.103652473973564"	"0.0281427525212712"	"0.140641290361954"	"0"	"0"	"0"	"0.216831233757317"	"0.00678823355897206"	"0.0116426024910109"	"16.7534615032523"	"0.0222814008249121"	"0"	"0"	"0.294042781510169"	"0.944432860187055"	"0"	"0.614544925162872"	"1.8877004429707"	"0"	"0.0255388374943421"	"1.37610297670208"	"0.445562537189704"	"0.00810989843714241"	"0.754878526346839"	"0.030068988490899"	"0"	"0.0096292726838125"	"0"	"0.0380739928900914"	"0"	"0"	"1.26189371246065"	"0"	"0.30546351721788"	"0.607295793558362"	"0"	"0"
"8175"	"0.929700771905226"	"0.474780311612787"	"13.1950129706684"	"0"	"0"	"1.30242615376656"	"0.723603871456822"	"0"	"0.00700753956397015"	"0.224476501287565"	"0"	"0.217516578910971"	"0.0362988670065682"	"0"	"0"	"0"	"0"	"0.181118465438474"	"0"	"0"	"0.248802443574689"	"0"	"21.9249453880484"	"0.108400368690063"	"0.154704124112985"	"0"	"0"	"0"	"0.969179749075371"	"0.372237068132699"	"0"	"12.042505994381"	"0"	"0.0219566968664512"	"0"	"0"	"0.265259408089854"	"0"	"0.0300041071143879"	"0.0357181695995405"	"0.0457505091660446"	"0"	"17.7305152264139"	"5.64394380116076"	"0"	"1.10087875354885"	"0.0436726682623528"	"0"	"0.0263995599369468"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.114366770593906"	"0"	"0"	"0"	"0"	"0"	"0.453642925996978"	"0.243073599700994"	"0.298131104581491"	"0"	"0"	"0"	"0.0910797487586273"	"0"	"0"	"0.0223642408648379"	"0"	"0"	"0"	"0"	"0"	"0.00889755125182524"	"0.114574765846968"	"0"	"0"	"7.8333641278928"	"0"	"0"	"0"	"0"	"0.0222428223160958"	"0"	"0"	"1.18484443116466"	"0"	"0.00743049843897979"	"0.328782425351348"	"0.159144875556546"	"0.0826448549681831"	"1.14748130418303"	"0.0408842648951524"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0902393212386381"	"0"	"0"	"0"	"0"	"0.0213020925167109"
"8178"	"4.03383701434314"	"0.143203532012466"	"13.2646648452068"	"0"	"0.0990115114342246"	"9.55005274272463"	"0.322635173392136"	"0.24458554924839"	"0.011621243410591"	"0.218691856893924"	"0.0630586113393083"	"0.344317683465413"	"0"	"0"	"0.0879139205791337"	"0"	"0"	"0.058419859540325"	"0"	"0"	"0.256869079311743"	"0.320027891533231"	"9.1027601225196"	"0.102721002997104"	"0"	"0"	"0"	"0"	"0.329459127991528"	"0.245532310323505"	"0.0306546068728197"	"6.41080508663602"	"0"	"0"	"0.00408545076327679"	"0"	"0.238287306126735"	"0"	"1.2676097903125"	"0.021976935953106"	"0.227001667040704"	"0.0595756012224508"	"78.2200191754291"	"174.358169425966"	"0.10290767861322"	"11.9130475961053"	"0.0331301177085843"	"0"	"0.00646014304019085"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0311823772727928"	"0"	"0"	"0"	"0"	"0"	"0.486749805946579"	"0"	"0.71701143319518"	"0"	"0"	"0"	"0"	"0.0144701054785862"	"0"	"0.0459016123420035"	"0.206430288667761"	"0"	"0"	"0"	"0"	"0"	"0.186160199248768"	"0"	"0"	"4.2030711570388"	"0"	"0"	"0"	"0"	"0.114567355238893"	"0"	"0"	"5.09585243841592"	"0"	"0.0337127927015325"	"2.15591600420844"	"0"	"0"	"0.284413340992524"	"0.0108120869716205"	"0"	"0.00628204626672788"	"0"	"0"	"0"	"0.0162984284246568"	"0.218037119622696"	"0"	"0.0110481767214134"	"0"	"0"	"0"
"8180"	"22.7185192347613"	"5.61693367619823"	"0.477272804110592"	"0"	"0.117092914989475"	"48.8563388871947"	"0.300951172856244"	"0.232957223254138"	"0.0189619253626486"	"0.409798831707926"	"1.03929986321016"	"0.0290653054849142"	"0"	"0.111504343398622"	"0.190123002668856"	"0"	"0.0234158783050501"	"0"	"0"	"0"	"0.38192697194084"	"0"	"2.91510983419557"	"0.143087717922174"	"0"	"0"	"0"	"0"	"0"	"0.021676760805755"	"0"	"0"	"0"	"0"	"0"	"0.0267189844419306"	"0.239226025095493"	"0"	"0"	"0.0210350724282935"	"2.3455894235691"	"0"	"1.56534571722031"	"0.463223277127562"	"0"	"0"	"0.0389306726368253"	"0"	"0.0177441374092153"	"0.0121853174396566"	"0.00239419410633906"	"0"	"0"	"0"	"0"	"1.25850237100137"	"0.305390249987998"	"0"	"0"	"0"	"0"	"0"	"0.970235531414669"	"9.91474605300792"	"0.601026025230727"	"0"	"0"	"0.766880495175166"	"0.0633871815139653"	"0.0118992961713044"	"0"	"0.0237411176196539"	"0"	"0.553697957483581"	"0"	"0"	"0"	"0"	"0.146121707120983"	"0"	"0.00767794681356755"	"10.7942864715997"	"0"	"0"	"0.324237225904737"	"1.89105361985948"	"0.391342007734069"	"0.0124267112760673"	"0"	"0"	"0"	"0.0393843848615637"	"0"	"0.12572223751125"	"0.0127972541958238"	"0.631101533493226"	"0.245548244620535"	"0"	"0.00491043747730594"	"0"	"0"	"0.108418288862548"	"0.0158569379766599"	"0"	"0"	"0"	"0"	"0"	"0"
"8191"	"10.3700435904032"	"15.7958286695542"	"0"	"0"	"0.12871404834572"	"17.9366805942755"	"0.147548995752195"	"0.189351288593497"	"0.00855887485313441"	"0.211957813944758"	"0.693824345274925"	"0.128467244627674"	"0"	"0"	"0.00510932361876821"	"0"	"0.0376386098346067"	"0.0312578646959448"	"0"	"0"	"0.203315512482706"	"0"	"6.22281648231704"	"0.102705803015872"	"0"	"0"	"0"	"0"	"0"	"0.42329131876612"	"0"	"14.8374995654864"	"0"	"0"	"0"	"0.0275432949339192"	"0.18753397896259"	"0"	"0"	"0.0117909607269239"	"2.60253408324585"	"0"	"0.145480711072797"	"0.167592238544484"	"0"	"0"	"0"	"0"	"0.00598426017978434"	"0"	"0"	"0.0122553688498947"	"0"	"0"	"0.0561753071142041"	"0.235596048359624"	"1.73841169641057"	"0"	"0.0331120210791232"	"0.118262779913653"	"0.850804023943437"	"0"	"3.47643823997664"	"3.42687518684084"	"2.10047553167083"	"0"	"0"	"2.55418627771328"	"0.853025952627591"	"0.0114287501998763"	"0"	"0.0227872830039141"	"0.0438372068771335"	"0"	"0"	"0"	"0"	"0"	"0.148906763812318"	"0"	"0"	"22.7226621430905"	"0"	"0"	"0.39882229437079"	"0"	"0.29436244690244"	"0"	"0"	"0"	"0.0329973094918624"	"0.0299341625011297"	"0"	"0.0803426052739521"	"0"	"0.465763805365721"	"0.119776277643754"	"0"	"0.00587024381426456"	"0"	"0"	"0"	"0"	"0.0481003065927878"	"0"	"0"	"0"	"0"	"0"
"8195"	"0.881983505333431"	"3.38327628196384"	"20.3297896977599"	"0.035120696164181"	"0.00389318756946361"	"1.93347831466342"	"0.153219145995459"	"0.00854290062063853"	"0.00737332110879522"	"0.20812329017733"	"0.0400290174157369"	"0.470278827332629"	"0.0243771671853635"	"0"	"0.0185144648221996"	"0"	"0"	"0"	"0"	"0"	"0.189016633197235"	"0"	"21.4927895317346"	"0.049843544946856"	"0.543527181091304"	"0"	"0"	"0.0123651837540541"	"0.883631068515575"	"0.286973147258097"	"0"	"9.16279626792042"	"0"	"0"	"0"	"0"	"0.218417916350743"	"0"	"0"	"0.00734106778590984"	"1.25932094594237"	"0"	"8.13696241377523"	"2.49787656811955"	"0.0606796039503447"	"0.577552321763379"	"0.0554254847780178"	"0"	"0.00369649517416266"	"0"	"0"	"0"	"0.0506070498361425"	"0"	"0.0374297168369748"	"0.630086111084674"	"1.16683639316906"	"0.115049717704113"	"0.0200578656337143"	"0.0165522995561731"	"0.164234977618309"	"0"	"0.577751657873671"	"2.6436124144626"	"0.310883963119118"	"0.721483039510849"	"0"	"0"	"0.280662599575525"	"0.00977804426424883"	"0"	"0.0359032358013999"	"0.0790555381070366"	"0.0264107127561363"	"0"	"0"	"0"	"0"	"0.0369950900925195"	"0"	"0"	"10.3753985400348"	"0"	"0"	"0"	"0"	"0.00300077513723525"	"0"	"0"	"1.31399561566306"	"0"	"0.0237019623767632"	"0.566625847707212"	"0.108021665773091"	"0.00872373072599586"	"1.32353096689117"	"0.0259945920166152"	"0"	"0.00525618127001953"	"0"	"0"	"0"	"0"	"0.136455877983036"	"0"	"0.0161901106024603"	"0.0697797996910026"	"0"	"0"
"8209"	"4.04374497723011"	"0.216379209682183"	"7.11913563711046"	"0"	"0"	"3.41242281247639"	"0.168133143755967"	"0"	"0"	"0.0991104975032111"	"0.127758659770447"	"0.0505738836571947"	"0"	"0"	"0.0592621593960999"	"0"	"0"	"0"	"0"	"0"	"0.08232603185724"	"0"	"3.170163544822"	"0.0276240323655271"	"0"	"0"	"0"	"0"	"0.087206962160083"	"0.133740993357923"	"0.0143543036122731"	"4.389624073578"	"0"	"0"	"0"	"0"	"0.0820347970629246"	"0"	"0.0898843990191432"	"0.0248655443137093"	"0.109456888321073"	"0"	"82.2058102715215"	"42.7088277112654"	"0"	"5.37350656308599"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0634115683405799"	"0"	"0"	"0"	"0"	"0"	"5.29411898040347"	"0.442604765535384"	"4.20487543530672"	"0.385127793003496"	"0.109489858297788"	"0"	"0.0190374140548263"	"0.0108835266885093"	"0"	"0.0600726713236759"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0978184865406939"	"0"	"0"	"5.91715263038595"	"0"	"0"	"0"	"0"	"0.0709561980121852"	"0"	"0"	"2.12873196095805"	"0"	"0.0194880037365974"	"0.448768777432051"	"0.218412358246272"	"0.00523020599366702"	"0.541249562117497"	"0.0256746824922555"	"0"	"0"	"0"	"0"	"0"	"0.0205993667016973"	"0.433279757121172"	"0"	"0.0664935742889132"	"0"	"0"	"0"
"8219"	"9.77201409703146"	"8.64459642763035"	"85.6458617954178"	"0"	"0.265423408052606"	"16.2012928999657"	"0.400780912691708"	"0.367557360442795"	"0.0147331916399514"	"0.148901806764434"	"0.549726520648786"	"0.0884686755423179"	"0"	"0.763518751429622"	"0.0941294582487727"	"0"	"0"	"0.0422625888451572"	"0"	"0"	"0.167203057462298"	"0"	"22.4078468098479"	"0.0774398133373936"	"0"	"0"	"0.0143619243880174"	"0"	"0.90209321032846"	"0.556779555549993"	"0"	"13.2812210381995"	"0"	"0"	"0.0136270377114364"	"0.0793031021673247"	"0.196596438754461"	"0"	"0"	"0.0171832773999056"	"2.19553200024751"	"0"	"73.8969232790824"	"94.0813645392497"	"0"	"10.2269228549756"	"0"	"0"	"0"	"0.0109197068518275"	"0.00355457107160661"	"0"	"0.0811893344791169"	"0"	"0"	"0.522769319976055"	"0.911528543429578"	"0.23918440788783"	"0"	"0.0219784651088738"	"3.50784632316798"	"0"	"3.3341078496604"	"3.02248252645279"	"0.732551308230383"	"0"	"0"	"0"	"0.830119507730215"	"0.0101507525809679"	"0"	"0.0554168517788499"	"0.161079928833491"	"0.0584725064085316"	"0"	"0"	"0"	"0"	"0.360446271579909"	"0"	"0.0208132143331407"	"45.5344148751631"	"0"	"0"	"0.362779554159479"	"0"	"0.372698786150758"	"0"	"0.41999920740699"	"0"	"0"	"0.0166826923411181"	"8.358503723449"	"0.392578965554881"	"0.0350305252597306"	"0"	"0.0605318577198212"	"0"	"0.00638871681277493"	"0.175462015675265"	"0"	"0"	"0"	"0.97052596889281"	"0"	"0.199184185405582"	"2.45456738674437"	"0"	"0"
"8224"	"2.62423823881843"	"2.15262559681997"	"0.281190330848425"	"0"	"0.00941572788914307"	"9.63795148159338"	"0.106921981267612"	"0"	"0"	"0.0749634662934165"	"0.380819958194341"	"0.254426693139473"	"0"	"0"	"0.00784308284878642"	"0"	"0"	"0.099466227645585"	"0"	"0"	"0.0714293054793366"	"0"	"54.8788519680929"	"0.0298692596863137"	"0"	"0"	"0"	"0"	"2.7390404018605"	"0.477034120734908"	"0"	"8.94565778142258"	"0"	"0"	"0"	"0.0197189525154305"	"0.19777838067814"	"0"	"0"	"0"	"2.54923366568216"	"0"	"0.796795516065582"	"0.249393160232418"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.189872507126899"	"0"	"0"	"0"	"0"	"0"	"0.274878375128716"	"0"	"0.328689287762287"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0645295219068642"	"0"	"0"	"6.70686504829026"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0137060490774597"	"0.00443327023432956"	"0.0380371893607269"	"0.0705948365694695"	"0.0458238530677009"	"0.254842899923336"	"0.0454508084688318"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8227"	"17.4073091753849"	"7.71393411810981"	"66.9860998459413"	"0"	"0.0422667621658603"	"25.4116756830645"	"0.222023071842686"	"0.0646167815888341"	"0.00985027223546921"	"0.309280694400953"	"0.659339869960227"	"0.500281406460423"	"0"	"0.2006773282636"	"0.0459811879606854"	"0"	"0.00706549901002114"	"0.065724274672233"	"0"	"0"	"0.359973609862547"	"0"	"33.0892863992457"	"0.14660335079425"	"0"	"0"	"0.0312455321929688"	"0.00540642136764237"	"1.3264015052979"	"0.307321659091591"	"0"	"5.50163927109101"	"0"	"0"	"0"	"0"	"0.232373389758758"	"0"	"0.237852969831972"	"0.0574090101675955"	"2.98753791315664"	"0"	"127.727496026485"	"81.3306822310825"	"0"	"9.30828199786731"	"0"	"0"	"0.0115965963417858"	"0.010597202394361"	"0"	"0"	"0"	"0.0150962186922236"	"0.121334654699976"	"0"	"12.3072909728852"	"0.0238926987053908"	"0.0807884123305546"	"0.0421649397539106"	"0"	"0"	"18.1658303513082"	"0.105681899810931"	"5.46453895021093"	"0"	"0.148868550753242"	"0"	"2.60048721326704"	"0.0101285403338799"	"0"	"0.0397009768674823"	"0.449608018584682"	"0"	"0"	"0"	"0"	"0"	"0.145702292189872"	"0"	"0.0128066092509148"	"37.0654934307109"	"0.0159073109189194"	"0"	"1.08363595279625"	"0"	"0.577485809373102"	"0"	"0"	"1.4638791967746"	"0"	"0"	"3.0314694020165"	"0.486634413604032"	"0.050828911148787"	"0.549652025394231"	"0.021193009961161"	"0"	"0"	"0"	"0.0922936474670978"	"0"	"0"	"5.01346845492859"	"0"	"0.298386393736108"	"0.225920220047996"	"0"	"0.0155892902350215"
"8228"	"21.7332378960398"	"7.66968056152813"	"0"	"0"	"0"	"14.6882880459214"	"0.106424662966729"	"0"	"0.0341378827278246"	"0.583007794123079"	"0.642913746106597"	"0.130642689324428"	"0.105664974675895"	"0.0700934416597725"	"0.137059616015902"	"0.160832980786856"	"0.0237134260617689"	"0.12655291786515"	"0"	"0"	"0.642111543149946"	"0"	"31.6592296203162"	"0.24041067773256"	"0"	"0"	"0.0155917309671947"	"0"	"1.26025945097536"	"0.202350294361789"	"0"	"3.55597822412756"	"0"	"0"	"0"	"0.0628896451698112"	"0.289945839103596"	"0"	"0"	"0.0257938568398779"	"1.90401582381922"	"0"	"0.220138848716789"	"0.155446860501018"	"0"	"0"	"0"	"0"	"0.0101101269237015"	"0"	"0"	"0"	"0"	"0"	"0"	"4.52726200673404"	"0.112979588081676"	"0.102267286219185"	"0"	"0"	"0"	"0.573464994051432"	"3.09152640892557"	"46.0702809243664"	"0"	"0.575626969352502"	"0"	"1.22864666061239"	"0.101388417471716"	"0.0123438892834467"	"0.0128087627604982"	"0.0250676227123102"	"0.00662733943918277"	"2.15765204742964"	"0"	"0"	"0"	"0"	"0.244395207969897"	"0"	"0.00630325223254268"	"54.084841848928"	"0"	"0"	"0.530500090953506"	"4.96144895556799"	"0.135855963100058"	"0.0411848628274762"	"0.0776422342084153"	"0"	"0"	"0"	"0.0236137605337054"	"0.154717838526511"	"0.0250662287888408"	"0.997081124255035"	"0.448190304007739"	"1.88262606818098"	"0.0070762524925094"	"0"	"0"	"0.363480877809366"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"8236"	"14.8601471166295"	"2.91680227492008"	"16.043641576391"	"0"	"0.00210208827547534"	"9.6567161820046"	"0.383443331784834"	"0.0185524460338709"	"0.00779083159928861"	"0.294745225993903"	"0.262960667192607"	"0.371412451586479"	"0"	"0.0265789886006603"	"0.112632733450066"	"0"	"0"	"0.0603736190635884"	"0"	"0"	"0.317787862878065"	"0.0232000065971583"	"29.1640740750922"	"0.150697649487483"	"0"	"0"	"0"	"0"	"1.18350889104518"	"0.448421217560536"	"0"	"11.2738473527528"	"0"	"0"	"0"	"0"	"0.31224693713183"	"0"	"0"	"0.0319055067029877"	"0.58715739445234"	"0"	"73.4209090059457"	"15.7026970007669"	"0"	"1.75353291569656"	"0"	"0"	"0.029215790298329"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00704590247750781"	"0.172897774283727"	"0"	"0"	"0"	"0"	"0"	"4.72076290637808"	"0.613240221774471"	"0.724406461916529"	"0.110519581190402"	"0.0105540788305437"	"0"	"0.243178126022216"	"0"	"0.216865085364479"	"0"	"0.00599764151591702"	"0"	"0"	"0"	"0"	"0"	"0.192248064146369"	"0"	"0"	"31.4719675749671"	"0"	"0"	"0.226141651983408"	"0"	"0.0883084611303681"	"0"	"0"	"0.639011058486557"	"0"	"0.0152579901207555"	"0.745067936986143"	"0.128472098143725"	"0.0390469305346722"	"0.7461179846781"	"0.100713180297587"	"0"	"0.00493055116508564"	"0"	"0"	"0"	"0"	"0.397796961458852"	"0"	"0"	"0"	"0"	"0"
"8239"	"10.917503350156"	"1.36372017197695"	"1.32290233696478"	"0"	"0.0410669579488696"	"18.2255390705524"	"0.128981347262317"	"0.0936004150223868"	"0.0277703634046619"	"0.443384759425265"	"0.435391608937217"	"0.109664053613446"	"0.018168179883186"	"0"	"0.0693355672269195"	"0"	"0.0635530406001946"	"0.138531516104703"	"0"	"0"	"0.508826754160832"	"0"	"3.85004647100934"	"0.25180716789654"	"0"	"0"	"0"	"0"	"0"	"0.0615022249963384"	"0"	"1.98638584215187"	"0"	"0"	"0"	"0.0153799193224951"	"0.309426428658446"	"0"	"0"	"0.0233751230215601"	"4.32796692413933"	"0"	"7.97717171551256"	"0.903369045516951"	"0"	"0.087652947110653"	"0.0490046717394667"	"0"	"0.00641820075749798"	"0"	"0"	"0.00647562222559861"	"0"	"0"	"0"	"0"	"0.07248177090819"	"0"	"0"	"0.00327692478266761"	"0"	"0"	"6.04056802767181"	"3.25029874220293"	"3.61305527380938"	"0.769262883556928"	"0.106223556353114"	"2.43007037038558"	"0.0388953450968637"	"0"	"0"	"0"	"0.00597580222376441"	"0"	"0"	"0"	"0"	"0"	"0.0673323176782837"	"0"	"0"	"4.10168664440986"	"0"	"0"	"0.432738860303629"	"0"	"0.27222292943935"	"0"	"0"	"0"	"0.0398042331735935"	"0.0124321927061732"	"0"	"0.0507321066081912"	"0.0185110661229764"	"0.77700622670461"	"0.207932786084157"	"0"	"0"	"0"	"0"	"0"	"0.00718076332910372"	"0.190481176845802"	"0"	"0"	"0"	"0"	"0.0271236019343985"
"8244"	"8.16373245718864"	"11.2405044115815"	"69.5886379473438"	"0"	"0.00528642458232203"	"11.0128917151138"	"0.31119339929105"	"0"	"0.00790011411874409"	"0.302824691391272"	"0.424496143863677"	"0.321944798844674"	"0"	"0.0990719015414446"	"0.139022214442249"	"0"	"0"	"0.0959028341171282"	"0"	"0"	"0.303344453458741"	"0"	"10.4257363015428"	"0.155196779091022"	"0.654625512103656"	"0"	"0.0175715935218256"	"0.00654664561585409"	"0.339988352482167"	"0.500905880649972"	"0.00423639748332823"	"15.2172336135246"	"0"	"0"	"0.0125746063913229"	"0"	"0.272209224430164"	"0"	"0"	"0.0298230317882979"	"0.787777512211379"	"0"	"56.8937759838955"	"32.8387040958194"	"0"	"4.79896451546662"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0777973399223723"	"0.0424979549517099"	"0.147585496483863"	"0.0652449513396329"	"3.53741108668648"	"0"	"0.0690206322649709"	"0.0326965350317614"	"0.419258800440317"	"0"	"2.56396944714686"	"0.680036625720816"	"1.00230459269034"	"0"	"0.0388885709572846"	"0"	"1.25222666204357"	"0.00965195466220515"	"0"	"0"	"0.0104524690381372"	"0.00980613278843597"	"0"	"0.0444059934221821"	"0"	"0"	"0.0900346395833824"	"0"	"0"	"7.27818716147297"	"0.0193328598022615"	"0"	"0.150599039248096"	"0"	"0.150798999525347"	"0"	"0"	"1.84601914097873"	"0"	"0"	"1.08596406774412"	"0.223482203871958"	"0.0324676242766588"	"1.07511033161762"	"0.0650429712616012"	"0"	"0.00558542242450153"	"0"	"0"	"0"	"0.0138080314011695"	"0.814846209002252"	"0"	"0"	"0.100251465197149"	"0"	"0.0504492373568887"
"8246"	"7.75231141769487"	"1.32015182946766"	"0.303817235036357"	"0"	"0"	"16.147283017068"	"0.30782173378966"	"0"	"0.0285644566690838"	"0.578037263336751"	"0.542246321259927"	"0.432093918042227"	"0.352335058961457"	"0"	"0"	"0"	"0"	"0.048517132659995"	"0"	"0"	"0.646411677403166"	"0"	"28.1479169071693"	"0.328834119186547"	"1.22546510044428"	"0.0189054093568262"	"0"	"0.00536594537761393"	"1.14051967928064"	"0.978417666524036"	"0"	"30.4015524431728"	"0"	"0.0379228036606635"	"0"	"0"	"0.298833213629259"	"0.0726747742846616"	"0"	"0.0278420846343519"	"1.52982843491359"	"0"	"2.94252683663954"	"0.78928718816167"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0104139088069248"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.20222753267437"	"1.97800670941911"	"1.02656255292498"	"1.04173305691946"	"0.0342010323353078"	"0.638034926860696"	"0"	"0"	"0"	"0.0185611593345329"	"0"	"0"	"0"	"0"	"0"	"0.00342086362514629"	"0.208146835768545"	"0"	"0"	"40.2969004363957"	"0"	"0"	"0"	"0"	"0.078143372530369"	"0"	"0"	"0"	"0"	"0"	"0"	"0.141454960967716"	"0.0316018755404829"	"1.28569157271798"	"0.182012867208665"	"0"	"0.0044027365802977"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
